COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,DISCUSSION TIME,LAB TIME,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS DISCUSSION,HAS LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
ECON485,Economics of Land Use,3,3,"Reg, P-F, Aud",0101,David Newburn,80,40,0,TuTh 3:30pm-4:45pm,,,,1,0,0,1,0,0,,"1 course with a minimum grade of C- from (AREC326, ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, ECON321, BMGT230)",,,AREC455 or ECON485,,,AREC455,"Fundamentals of location theory. Microeconomics of land use decisions, including determination of rent and hedonic pricing models. Impacts of government decisions on land use, including regulation (e.g., zoning), incentives (transferable development rights), provision of public services, and infrastructure investments. Impacts of land use on environmental quality, including issues relating to sprawl, agricultural land preservation, and other topics of special interest.Click here to review the ECON course list to determine how this course will count towards your major. http://ter.ps/econcourses"
EDCP108C,College and Career Advancement: Concepts and Skills; Career Clarification - Choosing Your Major and Career,1,1,"Reg, P-F, Aud",0101,Sarah Wolek,24,17,0,M 3:00pm-3:50pm,,,,1,0,0,1,0,0,,,,,,,,,"Restricted to students with 60 credits or less. Figuring out what to study and work on is a hard problem, and one that you will be trying to solve multiple times in your life as you grow and evolve. The ""Choosing Your Major and Career"" course is a guided self-discovery experience where you learn more about yourself, the fields you are interested in, and the supporting tools and frameworks that you can come back to throughout your life when evaluating your professional goals. During the semester, you will engage with course content, work with your classmates, and complete projects and reflections to gain a deeper understanding of what drives you, what you are good at, and which majors and careers align with those interests and skills. You will also participate in three one-on-one coaching sessions. This course is one of the offerings of the Intentional Life Lab.




 Click here for more information. http://www.intentionallifelab.org/"
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0101,Marisha Addison,40,1,0,,,,Class time/details on ELMS,0,0,0,0,0,1,,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0201,Erica Ely,40,12,0,,,,Class time/details on ELMS,0,0,0,0,0,1,Restricted to Incentive Awards Program students (IAP).,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0301,Marisha Addison,40,35,0,,,,Class time/details on ELMS,0,0,0,0,0,1,,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0401,Jeffrey Quinteros Ceron,40,40,0,,,,Class time/details on ELMS,0,0,0,0,0,1,,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0501,Veronica Perrigan,30,19,0,,,,Class time/details on ELMS,0,0,0,0,0,1,Restricted to College of Engineering students only.,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0701,Rebecca Ryan,30,25,0,,,,Class time/details on ELMS,0,0,0,0,0,1,This section is restricted to CMNS students only.,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0801,Julie Randolph,30,28,0,,,,Class time/details on ELMS,0,0,0,0,0,1,Restricted to Civic Engagement for Social Good students only.,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP108I,College and Career Advancement: Concepts and Skills; Academic Transitions to Internships,1,1,"Reg, P-F, Aud",0901,Caroline Bodnar,30,28,0,,,,Class time/details on ELMS,0,0,0,0,0,1,Restricted to College of Arts & Humanities students only.,,,,,,,,Restricted to students with less than 105 cumulative credits. Recommended for students who have never had an internship and are actively searching for one. Students participating in this course will engage in the full experience of searching for an internship Course registration is closed to graduating seniors.
EDCP210,Peer Counseling Skills and Mental Health Advocacy,3,3,Reg,0101,Sarah Zimmerman,10,0,0,MW 3:30pm-4:45pm,,,,1,0,0,1,0,0,,,,Must not have completed EDCP310; and must not have completed PSYC433,"EDCP210, EDCP310, or PSYC433",,,,"Introduction to core helping skills in peer counseling settings and three predominant theoretical approaches used in the counseling field (humanistic, psychodynamic, cognitive-behavioral).  The course also explores mental health stigma and advocacy.  Students will build an understanding of the practical application of underlying principles and theory in counseling and the helping professions, while exploring their own, and societal, biases, assumptions, and attitudes toward mental health."
EDCP210,Peer Counseling Skills and Mental Health Advocacy,3,3,Reg,0201,Michelle Thomas,18,7,0,TuTh 12:30pm-1:45pm,,,,1,0,0,1,0,0,,,,Must not have completed EDCP310; and must not have completed PSYC433,"EDCP210, EDCP310, or PSYC433",,,,"Introduction to core helping skills in peer counseling settings and three predominant theoretical approaches used in the counseling field (humanistic, psychodynamic, cognitive-behavioral).  The course also explores mental health stigma and advocacy.  Students will build an understanding of the practical application of underlying principles and theory in counseling and the helping professions, while exploring their own, and societal, biases, assumptions, and attitudes toward mental health."
EDCP210,Peer Counseling Skills and Mental Health Advocacy,3,3,Reg,0401,Roxanne Odiorne,10,2,0,TuTh 11:00am-12:15pm,,,,1,0,0,1,0,0,,,,Must not have completed EDCP310; and must not have completed PSYC433,"EDCP210, EDCP310, or PSYC433",,,,"Introduction to core helping skills in peer counseling settings and three predominant theoretical approaches used in the counseling field (humanistic, psychodynamic, cognitive-behavioral).  The course also explores mental health stigma and advocacy.  Students will build an understanding of the practical application of underlying principles and theory in counseling and the helping professions, while exploring their own, and societal, biases, assumptions, and attitudes toward mental health."
EDCP210,Peer Counseling Skills and Mental Health Advocacy,3,3,Reg,0501,Genesis Genao,18,5,0,MW 11:00am-12:15pm,,,,1,0,0,1,0,0,,,,Must not have completed EDCP310; and must not have completed PSYC433,"EDCP210, EDCP310, or PSYC433",,,,"Introduction to core helping skills in peer counseling settings and three predominant theoretical approaches used in the counseling field (humanistic, psychodynamic, cognitive-behavioral).  The course also explores mental health stigma and advocacy.  Students will build an understanding of the practical application of underlying principles and theory in counseling and the helping professions, while exploring their own, and societal, biases, assumptions, and attitudes toward mental health."
EDCP230,The Science and Practice of Happiness and Psychological Well-Being,3,3,"Reg, P-F",0101,Isabella Stoto,12,0,0,TuTh 10:00am-11:15am,,,,1,0,0,1,0,0,,,,,,,,,"An introduction to theory and research on positive psychology, subjective well-being, and the psychology of happiness. This will include examination of hedonic and eudaimonic models of well-being and sociocultural understandings of happiness, together with how it relates to health, relationships, money, religion, work, and social media. Students will also explore common misconceptions and myths about happiness and well-being and will engage in a variety of activities designed to deepen their understanding of happiness in their own lives and broader societal trends related to well-being."
EDCP230,The Science and Practice of Happiness and Psychological Well-Being,3,3,"Reg, P-F",0201,Bridget Moran,10,0,0,TuTh 4:00pm-5:15pm,,,,1,0,0,1,0,0,,,,,,,,,"An introduction to theory and research on positive psychology, subjective well-being, and the psychology of happiness. This will include examination of hedonic and eudaimonic models of well-being and sociocultural understandings of happiness, together with how it relates to health, relationships, money, religion, work, and social media. Students will also explore common misconceptions and myths about happiness and well-being and will engage in a variety of activities designed to deepen their understanding of happiness in their own lives and broader societal trends related to well-being."
EDCP498T,Special Problems in Counseling and Personnel Services; Contextual Leadership-Teaching Assistant,1,1,"Reg, P-F, Aud",0101,Tori Shay,10,10,0,,,,Class time/details on ELMS,0,0,0,0,0,1,,,,,,,,,
EDHD200,Paradigms and Perspectives in Human Development,3,3,Reg,0101,Lucas Butler,40,5,0,TuTh 11:00am-12:15pm,,,,1,0,0,1,0,0,Restricted to students with less than 45 credits or in Human Development major (20090) or Human Development minor (#ED05).,,,Must have 45 or fewer credits; or must be in the Human Development program or Human Development minor,,,,,"An introduction to the paradigms and perspectives that guide the study of human development across the lifespan in cognitive, social, physical and emotional domains. Topics of study include overlying principles, concepts, assumptions, theoretical frameworks, and research methods that influence ways in which development is conceptualized. The course is designed to provide insight into major questions of the day in human development and how these prevailing perspectives have evolved over time.  This course will also help students understand how knowledge of theory and research is translated into practice in a variety of professional settings.Restricted to Human Development majors and minors"
